x,y_true,y_noisy
1.9033332012072952,-1.2206692754930581,-0.8903241120725587
0.33120486959677375,3.0836585269292858,2.632678884686106
0.17790347013603913,2.652034577178065,1.9942582607249197
-1.54888625459729,-3.5441119114274633,-3.3491621422339333
-2.441383393164605,-12.245241011745298,-12.04926775485832
2.3832945477199603,-1.7485351974187848,-2.1540897377156885
2.402508342979983,-1.7158010064213909,-2.092631650916049
0.7986087436396074,3.2973047900213257,3.4829447399074347
-0.9658212537077961,-1.7208770402469535,-2.8793445134448126
-0.9047425523240347,-1.541428888717264,-2.667399908218508
1.355734073221436,1.3228753260368125,0.7481199490348637
2.382661559715462,-1.7495372861297493,-1.920295007499227
2.322518545590704,-1.8226642179390637,-1.5739381654606601
1.6792532751457436,-0.2926150091597406,0.8876699643999011
